연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,is_outlier_3-5세,is_outlier_6-8세,is_outlier_9-11세,cluster_3-5세,dist_3-5세,margin_3-5세,cluster_6-8세,dist_6-8세,margin_6-8세,cluster_9-11세,dist_9-11세,margin_9-11세
6-8세,190,210,2.25,1.0,0.3407202216066481,0.3333333333333333,7,7,,0.0,,,,,1.0,0.6948540136521815,1.3626960246697304,,,
6-8세,130,300,3.75,1.25,0.3372781065088758,0.3600000000000001,1,3,,0.0,,,,,1.0,0.9066987344683486,1.5752228032155815,,,
6-8세,210,180,2.0,0.5,0.4285714285714285,1.0,6,8,,0.0,,,,,0.0,1.4869563842842697,0.30138111665840905,,,
6-8세,300,300,2.5,1.0,0.52,0.52,4,3,,0.0,,,,,1.0,1.021345585015546,0.5981551666312168,,,
6-8세,120,120,2.5,1.0,0.5555555555555556,0.5555555555555556,5,9,,0.0,,,,,1.0,0.801322865894176,0.5794314652108024,,,
6-8세,120,70,1.75,0.75,0.5,0.7551020408163265,2,8,,0.0,,,,,0.0,0.9253081574772257,0.5125962288998565,,,
6-8세,210,360,3.75,1.25,0.346938775510204,0.3888888888888889,3,8,,0.0,,,,,1.0,1.0248441340994723,0.881869013552943,,,
6-8세,30,130,2.75,1.25,0.3333333333333333,0.4319526627218935,6,9,,0.0,,,,,1.0,1.1059780303955256,0.9550546920248562,,,
6-8세,210,330,2.75,1.25,0.4285714285714285,0.5702479338842975,2,2,,0.0,,,,,1.0,0.5729381891175384,1.2898295718520192,,,
6-8세,90,150,1.75,1.0,0.5555555555555556,0.52,6,6,,0.0,,,,,0.0,0.9832822718233087,0.1486626603232375,,,
6-8세,70,240,2.75,1.0,0.3061224489795918,0.5,1,2,,0.0,,,,,1.0,0.7417367323346495,1.1809229875339409,,,
6-8세,10,25,1.5,0.25,0.5,1.0,6,8,,0.0,,,,,0.0,1.2349073208835095,1.261610105617495,,,
6-8세,140,195,2.5,1.0,0.7551020408163265,0.8579881656804735,1,4,,0.0,,,,,0.0,1.213575099758909,0.15329038403432937,,,
6-8세,60,60,1.0,0.5,1.0,1.0,8,7,,0.0,,,,,0.0,1.0334617732115499,1.70578815782188,,,
6-8세,240,360,2.0,0.75,0.625,0.5555555555555556,3,3,,0.0,,,,,1.0,1.1419897115797177,0.622575499724896,,,
6-8세,150,270,1.75,0.75,0.6800000000000002,0.8024691358024691,4,7,,0.0,,,,,0.0,0.9278255605847667,0.42082938686120386,,,
6-8세,45,190,0.75,0.75,1.0,0.9002770083102491,3,6,,0.0,,,,,0.0,0.9223114961778001,1.5517957097911774,,,
6-8세,190,190,2.25,1.25,0.5013850415512465,0.5013850415512465,5,8,,0.0,,,,,1.0,0.5102397201783423,1.2269529069462313,,,
6-8세,90,150,1.25,0.5,1.0,1.0,2,3,,0.0,,,,,0.0,0.9509815077850577,1.5643831874942373,,,
6-8세,180,240,2.0,1.0,0.2777777777777778,0.5,3,4,,0.0,,,,,1.0,0.7091369813206679,1.1633357643399442,,,
6-8세,50,100,1.25,0.5,0.6800000000000002,1.0,3,6,,0.0,,,,,0.0,0.6877376651106849,1.5694129660246685,,,
6-8세,270,300,3.0,0.75,0.3580246913580246,0.6800000000000002,4,5,,0.0,,,,,1.0,1.1333761380260647,0.7524264666762357,,,
6-8세,540,720,2.5,1.0,0.654320987654321,0.7222222222222223,4,4,,0.0,,,,,1.0,1.3349527959687268,2.156119805304267,,,
6-8세,6,60,1.25,0.5,0.5,1.0,5,8,,0.0,,,,,0.0,1.0807866445203322,1.275457507246948,,,
6-8세,0,150,0.0,0.5,0.0,0.6800000000000002,6,6,,0.0,,,,,2.0,2.214672078025863,0.45192386210236535,,,
6-8세,240,300,3.0,1.0,0.375,0.52,8,8,,0.0,,,,,1.0,0.6963043335854618,1.1556493657213949,,,
6-8세,0,60,0.0,0.5,0.0,1.0,6,6,,0.0,,,,,2.0,2.3118474097247828,0.7580792507952601,,,
6-8세,0,40,0.0,0.5,0.0,0.625,5,6,,0.0,,,,,2.0,2.2922289776379383,0.49467386121345136,,,
6-8세,240,360,4.0,1.75,0.25,0.3333333333333333,7,8,,0.0,,,,,1.0,1.562431694846974,0.5075275534003747,,,
6-8세,210,240,3.75,1.5,0.3877551020408163,0.375,4,4,,0.0,,,,,1.0,0.9851971151492155,1.3198565863709928,,,
6-8세,180,180,3.75,1.5,0.3333333333333333,0.3333333333333333,8,8,,0.0,,,,,1.0,1.0717869922037744,1.5983894996587444,,,
6-8세,150,210,3.25,1.25,0.3600000000000001,0.4285714285714285,4,5,,0.0,,,,,1.0,0.5429422660260912,1.731880741171253,,,
6-8세,40,90,1.25,0.75,1.0,0.8024691358024691,2,8,,0.0,,,,,0.0,0.8529329406555725,1.4715583963040189,,,
6-8세,120,120,0.5,0.5,0.5,0.5,8,8,,0.0,,,,,0.0,1.127457098395594,0.7066778655796084,,,
6-8세,330,510,3.5,1.75,0.371900826446281,0.4186851211072664,3,3,,0.0,,,,,1.0,1.1537899682222892,0.8001546096661136,,,
6-8세,40,120,1.75,0.5,0.625,1.0,5,8,,0.0,,,,,0.0,0.8414332409504102,1.2501218531915206,,,
6-8세,60,180,0.5,0.75,1.0,0.5555555555555556,3,7,,0.0,,,,,0.0,1.0888907881215997,1.1947273795662934,,,
6-8세,90,120,1.75,0.5,0.5555555555555556,1.0,4,4,,0.0,,,,,0.0,0.8940965799858221,1.0603906073190208,,,
6-8세,300,480,4.0,1.5,0.28,0.25,8,8,,0.0,,,,,1.0,1.5402550022662396,0.3782271327971014,,,
6-8세,30,60,0.5,0.5,1.0,1.0,7,8,,0.0,,,,,0.0,1.148501141730128,1.7950646507753962,,,
6-8세,100,190,2.5,0.75,0.8200000000000001,0.9002770083102491,3,5,,0.0,,,,,0.0,1.0698671902374117,0.6136544344923167,,,
6-8세,30,60,1.0,0.25,0.5555555555555556,1.0,5,6,,0.0,,,,,0.0,1.016378944513509,1.5038082659742422,,,
6-8세,90,120,1.0,0.75,0.5555555555555556,0.5,4,8,,0.0,,,,,0.0,0.9608022074128791,0.5358466927602265,,,
6-8세,60,120,0.75,0.5,1.0,1.0,2,3,,0.0,,,,,0.0,0.9879511589468501,1.7431885605810846,,,
6-8세,150,150,5.0,2.0,0.28,0.28,3,3,,0.0,,,,,1.0,2.1104649357775473,1.2513065266144299,,,
6-8세,150,600,3.75,1.0,0.3600000000000001,0.6800000000000002,5,8,,0.0,,,,,1.0,1.8989117121937074,0.07408356020262996,,,
6-8세,90,91,1.0,0.5,1.0,0.9782634947470112,6,9,,0.0,,,,,0.0,0.9470075896882889,1.673431762028653,,,
6-8세,40,80,2.0,0.75,0.5,0.625,5,8,,0.0,,,,,0.0,1.075441572203832,0.3248009627241666,,,
6-8세,40,0,1.0,0.0,0.5,0.0,8,8,,1.0,,,,,0.0,2.46953126363231,0.26777321517225694,,,
6-8세,120,300,2.5,0.5,0.5,0.52,4,8,,0.0,,,,,0.0,0.9508041668731146,0.6015990701796416,,,
6-8세,80,120,3.0,0.5,0.59375,1.0,3,8,,0.0,,,,,0.0,1.4488681262896352,0.45095315181276585,,,
6-8세,50,50,2.5,1.0,0.52,0.52,3,2,,0.0,,,,,0.0,1.2489931805099188,0.261575657924201,,,
6-8세,0,120,0.0,0.5,0.0,0.5,8,8,,0.0,,,,,2.0,2.3314087662202803,0.3127041400874342,,,
6-8세,95,210,5.0,2.0,0.2686980609418282,0.3877551020408163,6,8,,0.0,,,,,1.0,2.0513706774717098,1.3231720373824314,,,
6-8세,120,180,1.25,0.5,1.0,1.0,3,7,,0.0,,,,,0.0,1.0029835311631514,1.4596912305750724,,,
6-8세,150,210,1.0,1.0,0.6800000000000002,0.7551020408163265,3,5,,0.0,,,,,0.0,0.8424543478813054,0.6666062956820824,,,
6-8세,30,180,1.25,1.0,1.0,0.5555555555555556,3,8,,0.0,,,,,0.0,1.1796029873547187,0.8364299889857698,,,
6-8세,15,15,1.25,0.5,1.0,1.0,4,4,,0.0,,,,,0.0,1.2030678101989642,1.6395424400797713,,,
6-8세,30,60,0.25,0.5,1.0,1.0,8,2,,0.0,,,,,0.0,1.2182698790310433,1.8112426766480927,,,
6-8세,60,60,1.25,0.25,1.0,1.0,2,9,,0.0,,,,,0.0,1.110687251548782,1.6903863209888212,,,
6-8세,180,180,2.5,1.0,0.5555555555555556,0.5555555555555556,7,8,,0.0,,,,,1.0,0.5627760412136256,0.9567260047228943,,,
6-8세,110,270,2.25,0.75,0.7024793388429753,0.8024691358024691,3,5,,0.0,,,,,0.0,1.0260761108835914,0.2750878031812365,,,
6-8세,105,240,2.5,1.0,0.4285714285714285,0.625,3,5,,0.0,,,,,1.0,0.5776521208289098,0.9435089246033659,,,
6-8세,300,300,5.0,2.0,0.28,0.28,5,7,,1.0,,,,,1.0,2.2695291735682184,0.23888987233769887,,,
6-8세,40,50,0.75,0.5,1.0,0.6800000000000002,3,5,,0.0,,,,,0.0,0.964151347617749,1.5819909891573665,,,
6-8세,160,260,2.25,0.75,0.59375,0.8579881656804735,5,8,,0.0,,,,,0.0,1.1965480793143128,0.05199999360929031,,,
6-8세,120,180,1.5,0.75,0.375,0.5555555555555556,3,8,,0.0,,,,,0.0,1.0855735618169369,0.17111501544104324,,,
6-8세,0,60,0.0,0.5,0.0,1.0,3,3,,0.0,,,,,2.0,2.3118474097247828,0.7580792507952601,,,
6-8세,120,180,0.25,0.5,1.0,1.0,7,8,,0.0,,,,,0.0,1.1546207744739365,1.6355227074288328,,,
6-8세,170,170,2.25,1.25,0.536332179930796,0.536332179930796,5,5,,0.0,,,,,1.0,0.5829530192532237,1.0149818207173709,,,
6-8세,75,200,1.5,1.5,0.2888888888888889,0.3600000000000001,3,5,,0.0,,,,,1.0,1.2375749042963613,0.8877223610913276,,,
6-8세,120,130,3.75,1.25,0.375,0.4319526627218935,3,8,,0.0,,,,,1.0,1.0007298668895312,1.4253555518879415,,,
6-8세,90,120,1.5,0.75,0.5555555555555556,0.5,6,8,,0.0,,,,,0.0,0.9908463652153846,0.27489978581986285,,,
6-8세,120,180,1.25,0.5,1.0,0.5555555555555556,3,6,,0.0,,,,,0.0,1.0151882451529535,1.0128898453408295,,,
6-8세,60,60,2.5,0.5,0.5,1.0,3,8,,0.0,,,,,0.0,1.3394656461601373,0.6735616305691512,,,
6-8세,40,0,1.0,0.0,0.625,0.0,3,8,,1.0,,,,,0.0,2.404231668060674,0.3700348947461647,,,
6-8세,105,120,4.0,0.5,0.419501133786848,1.0,6,6,,0.0,,,,,0.0,2.0121258449724015,0.1872226213606809,,,
6-8세,60,180,1.25,0.5,1.0,1.0,4,9,,0.0,,,,,0.0,0.9699618891760179,1.5651539059868722,,,
6-8세,121,360,1.0,0.75,0.9836076770712384,0.5555555555555556,8,8,,0.0,,,,,0.0,1.4352119403643082,0.5617820042116797,,,
6-8세,220,180,4.25,1.25,0.3925619834710743,0.3333333333333333,6,8,,0.0,,,,,1.0,1.2667053603078884,1.297877919900484,,,
6-8세,330,960,2.0,1.0,0.7024793388429753,0.625,2,3,,0.0,,,,,1.0,2.079517014291464,1.5908642219071698,,,
6-8세,120,90,3.75,1.0,0.375,0.5555555555555556,5,8,,0.0,,,,,1.0,1.1400217576523222,1.0755755703725507,,,
6-8세,390,210,3.75,1.5,0.6213017751479291,0.4285714285714285,3,5,,0.0,,,,,1.0,1.8428322775416246,0.13687179363867052,,,
6-8세,410,770,1.75,1.0,0.5026769779892921,0.5000843312531624,4,4,,0.0,,,,,1.0,1.1864886661019705,1.8644788499466907,,,
6-8세,0,0,0.0,0.0,0.0,0.0,2,2,,1.0,,,,,2.0,3.231444567331723,0.1488433953287931,,,
6-8세,210,300,1.25,0.5,1.0,1.0,2,6,,0.0,,,,,0.0,1.492650268136103,0.9659636769921658,,,
6-8세,190,540,2.0,1.75,0.5013850415512465,0.4012345679012346,7,8,,0.0,,,,,1.0,1.6788955294512786,0.13645279528578036,,,
6-8세,240,180,3.25,1.25,0.25,0.3333333333333333,4,5,,0.0,,,,,1.0,1.0312854666639484,1.3890364402080975,,,
6-8세,120,300,1.25,0.5,1.0,1.0,6,3,,0.0,,,,,0.0,1.23704485649102,1.2099635620380464,,,
6-8세,180,390,5.0,2.0,0.2777777777777778,0.3372781065088758,6,4,,0.0,,,,,1.0,2.120935468301875,0.5268259344717512,,,
6-8세,120,180,2.5,1.5,0.5,0.3333333333333333,6,9,,0.0,,,,,1.0,0.7832265712254859,1.3260187680639715,,,
6-8세,90,120,0.75,0.5,0.5555555555555556,1.0,2,5,,0.0,,,,,0.0,0.8259161089119086,1.431451691956271,,,
6-8세,60,120,2.5,1.0,0.5,0.5,4,6,,0.0,,,,,1.0,0.9525663906342017,0.5386000947979614,,,
6-8세,240,240,2.5,1.0,0.5,0.5,2,3,,0.0,,,,,1.0,0.6146543713541895,1.2765887595545204,,,
6-8세,120,120,1.75,0.5,0.625,1.0,5,2,,0.0,,,,,0.0,0.8507439789027755,1.1039336885599045,,,
6-8세,60,0,0.5,0.0,1.0,0.0,4,9,,1.0,,,,,0.0,2.5157951759050707,0.703747342521039,,,
6-8세,60,60,1.25,0.5,1.0,1.0,9,9,,0.0,,,,,0.0,1.03420659336388,1.6410111736832182,,,
6-8세,240,480,2.5,1.0,0.5,0.53125,2,2,,0.0,,,,,1.0,1.2425625391025852,0.0911187658316317,,,
6-8세,450,510,4.5,1.5,0.3866666666666667,0.4186851211072664,4,7,,0.0,,,,,1.0,1.2764324968932341,1.3739722254317537,,,
6-8세,600,960,2.75,1.0,0.4599999999999999,0.5,3,3,,1.0,,,,,1.0,2.1759039985917945,2.2995270477225387,,,
6-8세,240,210,4.0,1.5,0.34375,0.4285714285714285,3,4,,0.0,,,,,1.0,1.2009140429849832,1.1484271068318752,,,
6-8세,150,510,2.0,1.5,0.6800000000000002,0.4740484429065744,2,3,,0.0,,,,,1.0,1.5158333112322118,0.498747443227884,,,
6-8세,240,360,2.25,1.0,0.5,0.5,3,7,,0.0,,,,,1.0,0.8344675742554827,0.8402883230846453,,,
6-8세,180,180,3.75,1.5,0.3333333333333333,0.3333333333333333,5,5,,0.0,,,,,1.0,1.0717869922037744,1.5983894996587444,,,
6-8세,180,120,2.75,1.0,0.3333333333333333,0.5,6,8,,0.0,,,,,1.0,0.7606132761445641,1.1870321380998952,,,
6-8세,240,300,1.75,1.0,0.5,0.52,3,2,,0.0,,,,,1.0,0.8953169681837359,0.8844441663167486,,,
6-8세,240,360,3.0,2.0,0.34375,0.2777777777777778,3,3,,0.0,,,,,1.0,1.5151793669976226,0.5459067936221882,,,
6-8세,90,240,1.75,0.75,0.5555555555555556,0.625,4,4,,0.0,,,,,0.0,0.9381284911316606,0.1139145705420671,,,
6-8세,100,130,2.75,1.0,0.4599999999999999,0.5384615384615384,9,3,,0.0,,,,,1.0,0.7492760592432667,0.8497091845167716,,,
6-8세,120,240,1.0,1.0,0.5,0.5,6,6,,0.0,,,,,0.0,1.1784555102796739,0.10370173663206494,,,
6-8세,300,420,2.75,1.0,0.3600000000000001,0.4285714285714285,6,8,,0.0,,,,,1.0,1.217889678465471,0.06740332051719222,,,
6-8세,20,270,0.5,1.0,1.0,0.8024691358024691,5,8,,0.0,,,,,0.0,1.2456134359434663,1.2013082137274602,,,
6-8세,300,480,3.25,1.0,0.44,0.625,4,4,,0.0,,,,,1.0,1.0560286409838087,0.48760315602907545,,,
6-8세,90,360,1.75,1.0,0.5061728395061729,0.5,4,8,,0.0,,,,,1.0,0.9542456670578915,0.6496002681900025,,,
6-8세,20,180,0.5,0.5,1.0,1.0,6,8,,0.0,,,,,0.0,1.1123026219550178,1.7254289013707331,,,
6-8세,120,210,2.0,1.0,0.625,0.510204081632653,3,6,,0.0,,,,,1.0,0.7626007964623516,0.46704834627717573,,,
6-8세,310,326,4.0,1.75,0.3524453694068678,0.4747450035755957,3,3,,0.0,,,,,1.0,1.6212099529656239,0.192772202205568,,,
6-8세,360,360,3.75,1.5,0.3333333333333333,0.3333333333333333,3,3,,0.0,,,,,1.0,1.4852541633953729,0.2674907709489205,,,
6-8세,250,490,4.0,1.75,0.2704,0.3302790503956684,2,3,,0.0,,,,,1.0,1.7629136102139602,0.10120846236954906,,,
6-8세,90,180,0.75,0.5,0.5555555555555556,1.0,4,8,,0.0,,,,,0.0,0.8362962790600624,1.3574113218607216,,,
6-8세,240,360,3.75,1.5,0.25,0.3333333333333333,4,8,,0.0,,,,,1.0,1.3247240165507932,0.59515274738524,,,
6-8세,240,660,2.5,1.0,0.5,0.5371900826446281,2,3,,0.0,,,,,1.0,1.2776725943296512,0.753771274045886,,,
6-8세,360,660,2.5,1.0,0.5,0.5371900826446281,2,3,,0.0,,,,,1.0,0.6340347000891137,1.7413966217547023,,,
6-8세,180,150,3.25,0.75,0.5,0.6800000000000002,8,8,,0.0,,,,,1.0,0.9970147335155303,0.7448429237966553,,,
6-8세,60,60,1.25,0.25,1.0,1.0,8,8,,0.0,,,,,0.0,1.110687251548782,1.6903863209888212,,,
6-8세,420,300,1.5,0.5,0.5918367346938775,1.0,5,5,,0.0,,,,,0.0,2.3582240519417677,0.15976864095887278,,,
6-8세,60,0,1.0,0.0,1.0,0.0,6,8,,1.0,,,,,0.0,2.48307043447746,0.6000103614476959,,,
6-8세,100,60,1.0,0.5,0.6800000000000002,0.5555555555555556,3,6,,0.0,,,,,0.0,0.7740675728963469,1.079922785021888,,,
6-8세,300,540,2.5,1.0,0.52,0.5555555555555556,7,8,,0.0,,,,,1.0,0.9004242320768884,0.795494700354305,,,
6-8세,120,120,0.75,0.25,1.0,1.0,2,3,,0.0,,,,,0.0,1.0978343603616552,1.6925602555386268,,,
6-8세,450,360,4.0,1.5,0.3422222222222222,0.3888888888888889,2,3,,0.0,,,,,1.0,1.4838009441177957,0.7951787681713378,,,
6-8세,300,300,1.75,0.5,0.52,1.0,3,3,,0.0,,,,,0.0,1.9059236663112462,0.12081513998637883,,,
6-8세,90,130,1.25,0.75,1.0,0.8579881656804735,3,8,,0.0,,,,,0.0,0.8064649990557409,1.4333169455355894,,,
6-8세,120,300,1.25,0.5,1.0,1.0,3,3,,0.0,,,,,0.0,1.23704485649102,1.2099635620380464,,,
6-8세,390,570,2.75,1.25,0.4792899408284024,0.4570637119113572,6,8,,0.0,,,,,1.0,0.26086926071872435,1.9043469036211715,,,
6-8세,210,570,5.0,2.0,0.2653061224489795,0.3684210526315788,2,5,,0.0,,,,,1.0,2.347470459201688,0.1847427790518239,,,
6-8세,20,120,0.5,0.5,1.0,1.0,3,8,,0.0,,,,,0.0,1.1045193866105243,1.7827070590524254,,,
6-8세,180,300,2.5,1.0,0.5555555555555556,0.52,2,3,,0.0,,,,,1.0,0.46060392902663677,1.2609216053278614,,,
6-8세,180,240,3.75,1.5,0.3888888888888889,0.375,6,8,,0.0,,,,,1.0,0.9330363580145127,1.4957728171992724,,,
6-8세,480,600,1.25,0.5,1.0,1.0,2,1,,1.0,,,,,0.0,2.4560823807487884,1.122895441348363,,,
6-8세,300,600,3.0,1.25,0.3600000000000001,0.3600000000000001,2,8,,0.0,,,,,1.0,0.9416860254100821,1.0217699136392717,,,
6-8세,120,360,2.5,1.0,0.5,0.5555555555555556,4,4,,0.0,,,,,1.0,0.6529416473232981,1.1148612184457303,,,
6-8세,60,0,1.25,0.0,1.0,0.0,9,9,,1.0,,,,,0.0,2.483380523327797,0.5429517635601289,,,
6-8세,70,120,2.75,0.75,0.3877551020408163,0.625,3,7,,0.0,,,,,0.0,1.1019780615228445,0.4269716219242574,,,
6-8세,420,540,3.75,1.25,0.3877551020408163,0.3333333333333333,8,8,,0.0,,,,,1.0,0.821116229377997,1.5527232932394894,,,
6-8세,210,450,2.75,2.0,0.4285714285714285,0.3066666666666667,6,8,,0.0,,,,,1.0,1.5882651316135898,0.3578912620499901,,,
6-8세,150,270,3.75,1.5,0.3600000000000001,0.4074074074074074,6,6,,0.0,,,,,1.0,0.9164429553790768,1.5555325074598119,,,
6-8세,220,180,3.75,1.5,0.3429752066115702,0.3333333333333333,3,7,,0.0,,,,,1.0,1.1323115563639143,1.3860040134755296,,,
6-8세,180,240,2.0,1.0,0.5555555555555556,0.625,5,6,,0.0,,,,,1.0,0.7063390859691331,0.6302304674219598,,,
6-8세,380,710,4.0,1.75,0.4515235457063711,0.5239039873041063,8,8,,0.0,,,,,1.0,1.2218187682883397,1.6632033774879378,,,
6-8세,125,240,2.5,1.0,0.4624,0.625,2,8,,0.0,,,,,1.0,0.5038939880783307,0.9911964407722066,,,
6-8세,210,330,3.75,1.5,0.4285714285714285,0.4380165289256198,2,3,,0.0,,,,,1.0,0.9970927189787148,0.9862940242332198,,,
6-8세,120,390,3.75,1.5,0.375,0.4792899408284024,3,8,,0.0,,,,,1.0,1.117383604130547,1.1982183152138124,,,
6-8세,180,300,3.75,1.0,0.3333333333333333,0.52,3,8,,0.0,,,,,1.0,0.8529552215124234,1.3666191646370585,,,
6-8세,65,160,2.0,0.75,0.455621301775148,0.34375,7,8,,0.0,,,,,1.0,1.1093707030484556,0.45311208641992806,,,
6-8세,180,180,1.75,1.25,0.3333333333333333,0.3333333333333333,5,5,,0.0,,,,,1.0,0.913111879706458,1.141761599652015,,,
6-8세,120,300,3.25,1.25,0.375,0.44,3,8,,0.0,,,,,1.0,0.5757751123200863,1.7340760810766604,,,
6-8세,30,480,1.25,1.0,1.0,0.5,6,7,,0.0,,,,,0.0,2.034433944717495,0.21540117384319357,,,
6-8세,30,20,1.75,0.25,0.5,1.0,3,4,,0.0,,,,,0.0,1.249957262745959,1.1592767926094862,,,
6-8세,0,140,0.0,0.5,0.0,0.7551020408163265,5,5,,0.0,,,,,2.0,2.1981573095061506,0.5261614533156487,,,
6-8세,60,0,1.25,0.0,1.0,0.0,6,9,,1.0,,,,,0.0,2.483380523327797,0.5429517635601289,,,
6-8세,60,60,0.75,0.25,1.0,1.0,8,8,,0.0,,,,,0.0,1.134064215189343,1.7976535204408297,,,
6-8세,180,360,2.5,1.0,0.5555555555555556,0.5,6,6,,0.0,,,,,1.0,0.6414132182894096,1.243380904506712,,,
6-8세,200,330,2.0,0.75,0.595,0.8347107438016528,3,3,,0.0,,,,,0.0,1.3296986398244834,0.09385656635128226,,,
6-8세,390,900,3.25,1.25,0.4319526627218935,0.4488888888888889,3,3,,0.0,,,,,1.0,1.5297453112543071,1.9382015167731101,,,
6-8세,360,360,2.5,1.0,0.5,0.5,1,1,,0.0,,,,,1.0,1.2071749876039646,0.2568344389898358,,,
6-8세,110,160,3.75,1.5,0.4049586776859503,0.3828125,5,8,,0.0,,,,,1.0,1.058897008001018,1.5301932047526967,,,
6-8세,210,270,2.5,1.0,0.7551020408163265,0.8024691358024691,8,8,,0.0,,,,,0.0,1.2702739212301033,0.25912826456126803,,,
6-8세,540,1440,2.5,1.0,0.5,0.5,3,3,,1.0,,,,,1.0,4.156873023240861,2.044051733543556,,,
6-8세,60,240,2.0,1.0,0.5,0.625,8,8,,0.0,,,,,0.0,0.9170895009957398,0.3101654844796269,,,
6-8세,420,480,2.5,1.0,0.5918367346938775,0.53125,5,5,,0.0,,,,,1.0,0.6958024198234488,1.407748885558981,,,
6-8세,120,300,1.25,1.0,0.375,0.3600000000000001,2,5,,0.0,,,,,1.0,1.1097026582441762,0.7013655141073178,,,
6-8세,70,80,2.25,1.0,0.7551020408163265,0.625,6,8,,0.0,,,,,0.0,1.093814240599039,0.3128730869624865,,,
6-8세,70,30,1.5,0.25,0.7551020408163265,1.0,4,8,,0.0,,,,,0.0,0.945298349191534,1.5475311916254415,,,
6-8세,60,300,1.25,1.0,1.0,0.52,8,8,,0.0,,,,,0.0,1.399572025395887,0.51322841170465,,,
6-8세,160,3,3.25,0.75,0.2734375,0.5555555555555556,2,2,,0.0,,,,,1.0,1.4598198039265655,0.7291641496625154,,,
6-8세,30,100,1.25,1.0,1.0,0.8200000000000001,3,7,,0.0,,,,,0.0,1.0157357162206049,1.2823843079135329,,,
6-8세,70,70,1.5,0.75,0.7551020408163265,0.7551020408163265,8,8,,0.0,,,,,0.0,0.5133028525405351,1.2879029881027493,,,
6-8세,30,100,1.0,0.75,1.0,0.4599999999999999,7,8,,0.0,,,,,0.0,1.2314918338702654,1.013241578262659,,,
6-8세,70,70,1.5,0.75,0.7551020408163265,0.7551020408163265,6,8,,0.0,,,,,0.0,0.5133028525405351,1.2879029881027493,,,
6-8세,270,240,3.25,1.0,0.5061728395061729,0.625,6,8,,0.0,,,,,1.0,0.9548225528966345,1.026913486015467,,,
6-8세,150,300,3.25,1.5,0.3600000000000001,0.3600000000000001,2,8,,0.0,,,,,1.0,0.7699553856704808,1.5786797779341577,,,
6-8세,130,120,3.75,1.5,0.5384615384615384,0.375,3,5,,0.0,,,,,1.0,1.1452117310381287,1.3673340103202285,,,
6-8세,240,300,3.5,1.5,0.375,0.3600000000000001,7,8,,0.0,,,,,1.0,1.0120071405567808,0.9451168331628512,,,
6-8세,0,300,0.0,1.0,0.0,0.6800000000000002,2,8,,0.0,,,,,2.0,2.4076321342803135,0.08250193154272933,,,
6-8세,90,300,2.5,1.5,0.5555555555555556,0.3600000000000001,3,8,,0.0,,,,,1.0,0.8267394382849168,1.307745787956304,,,
6-8세,300,420,2.5,1.0,0.6800000000000002,0.5918367346938775,6,8,,0.0,,,,,1.0,1.300680338260113,0.1291630769576142,,,
6-8세,220,480,3.75,1.5,0.4049586776859503,0.375,3,8,,0.0,,,,,1.0,1.4694719842358157,0.15092977486123393,,,
6-8세,185,310,3.0,1.25,0.5266617969320673,0.4880332986472425,7,8,,0.0,,,,,1.0,0.4537602764519278,1.579327071870057,,,
6-8세,90,7,3.0,1.0,0.3333333333333333,0.510204081632653,4,4,,0.0,,,,,1.0,1.3355315596676687,0.6879205653001148,,,
6-8세,150,330,2.5,1.0,0.6800000000000002,0.8347107438016528,6,8,,0.0,,,,,0.0,1.2193682769688023,0.2826278172821255,,,
6-8세,150,390,3.25,1.25,0.3600000000000001,0.408284023668639,2,8,,0.0,,,,,1.0,0.8305974538687927,1.2376561497486542,,,
6-8세,20,30,2.0,0.5,0.625,1.0,5,8,,0.0,,,,,0.0,1.1141849123010006,1.1558535543225672,,,
6-8세,90,360,1.75,1.5,0.5555555555555556,0.3888888888888889,6,7,,0.0,,,,,1.0,1.1021723171420068,0.9508117520293173,,,
6-8세,240,420,2.0,1.0,0.625,0.5918367346938775,5,7,,0.0,,,,,1.0,1.2152765760172228,0.40560609336307696,,,
6-8세,160,300,3.25,1.25,0.34375,0.3600000000000001,3,3,,0.0,,,,,1.0,0.6440854342513094,1.627142251987591,,,
6-8세,90,180,2.0,1.0,0.5555555555555556,0.5555555555555556,3,3,,0.0,,,,,0.0,0.8325771488705366,0.32849198751792763,,,
6-8세,70,70,2.5,1.0,0.7551020408163265,0.7551020408163265,3,8,,0.0,,,,,0.0,1.152310423420639,0.39382712245839313,,,
6-8세,300,600,3.0,1.0,0.28,0.52,3,8,,0.0,,,,,1.0,1.0035663562795623,0.9772661729745225,,,
6-8세,90,150,1.5,0.5,0.5555555555555556,0.6800000000000002,3,5,,0.0,,,,,0.0,0.6268195659139931,0.8525434729942224,,,
6-8세,180,420,2.5,1.25,0.5555555555555556,0.5510204081632654,2,8,,0.0,,,,,1.0,0.8881457986253392,0.9085955845498541,,,
6-8세,120,150,1.25,0.25,0.625,1.0,5,8,,0.0,,,,,0.0,0.8404048561688917,1.367452703422408,,,
6-8세,120,360,2.0,1.0,0.5,0.5,2,2,,0.0,,,,,1.0,0.7647903107177196,0.9187343635427883,,,
6-8세,120,120,2.25,1.25,0.375,0.375,5,6,,0.0,,,,,1.0,0.843276579454865,1.0826654644249554,,,
